5 10 0.00000000000000000000 3.14159265358979311600 0.000377
15 10 0.00000000000000000000 3.14159265358979311600 0.000658
25 10 0.00000000000000000000 3.14159265358979311600 0.025870
35 10 0.00000000000000000000 3.14159265358979311600 0.001019
45 10 0.00000000000000000000 3.14159265358979311600 0.001371
55 10 0.00000000000000000000 3.14159265358979311600 0.001707
65 10 0.00000000000000000000 3.14159265358979311600 0.002772
75 10 0.00000000000000000000 3.14159265358979311600 0.003358
85 10 0.00000000000000000000 3.14159265358979311600 0.003760
95 10 0.00000000000000000000 3.14159265358979311600 0.004259
5 100 2.20000000000000017764 0.94159265358979293836 0.000225
15 100 2.20000000000000017764 0.94159265358979293836 0.000601
25 100 1.00000000000000000000 2.14159265358979311600 0.027119
35 100 1.19999999999999995559 1.94159265358979316041 0.001412
45 100 0.40000000000000002220 2.74159265358979320482 0.001865
55 100 0.00000000000000000000 3.14159265358979311600 0.002005
65 100 0.00000000000000000000 3.14159265358979311600 0.002332
75 100 0.00000000000000000000 3.14159265358979311600 0.002778
85 100 0.00000000000000000000 3.14159265358979311600 0.002926
95 100 0.00000000000000000000 3.14159265358979311600 0.003262
5 1000 3.18000000000000015987 0.03840734641020704387 0.000180
15 1000 3.12000000000000010658 0.02159265358979300942 0.024469
25 1000 2.79999999999999982236 0.34159265358979329363 0.021267
35 1000 2.45999999999999996447 0.68159265358979315153 0.001066
45 1000 2.33999999999999985789 0.80159265358979325811 0.000856
55 1000 2.02000000000000001776 1.12159265358979309823 0.001186
65 1000 2.08000000000000007105 1.06159265358979304494 0.001535
75 1000 2.20000000000000017764 0.94159265358979293836 0.002141
85 1000 2.29999999999999982236 0.84159265358979329363 0.002879
95 1000 2.27999999999999980460 0.86159265358979331140 0.003484
5 10000 3.10000000000000008882 0.04159265358979302718 0.000339
15 10000 3.06400000000000005684 0.07759265358979305915 0.016725
25 10000 3.06000000000000005329 0.08159265358979306271 0.026798
35 10000 3.11799999999999988276 0.02359265358979323324 0.000946
45 10000 3.11799999999999988276 0.02359265358979323324 0.001972
55 10000 3.16400000000000014566 0.02240734641020702966 0.001446
65 10000 3.16800000000000014921 0.02640734641020703322 0.002793
75 10000 3.12999999999999989342 0.01159265358979322258 0.003117
85 10000 3.04800000000000004263 0.09359265358979307337 0.003757
95 10000 3.04000000000000003553 0.10159265358979308047 0.004143
5 100000 3.14579999999999992966 0.00420734641020681366 0.001585
15 100000 3.11160000000000014353 0.02999265358979297247 0.001133
25 100000 3.12699999999999977973 0.01459265358979333627 0.026351
35 100000 3.13200000000000011724 0.00959265358979299876 0.001916
45 100000 3.10179999999999989058 0.03979265358979322542 0.001611
55 100000 3.09140000000000014779 0.05019265358979296821 0.002891
65 100000 3.08740000000000014424 0.05419265358979297176 0.003240
75 100000 3.09399999999999986144 0.04759265358979325455 0.003606
85 100000 3.11940000000000017266 0.02219265358979294334 0.003402
95 100000 3.10700000000000020606 0.03459265358979290994 0.003602
5 1000000 3.14173999999999997712 0.00014734641020686112 0.013266
15 1000000 3.13427999999999995495 0.00731265358979316105 0.005064
25 1000000 3.13549999999999995381 0.00609265358979316218 0.028670
35 1000000 3.13731999999999988660 0.00427265358979322940 0.002798
45 1000000 3.14211999999999980204 0.00052734641020668604 0.004596
55 1000000 3.14177999999999979508 0.00018734641020667908 0.005324
65 1000000 3.13342000000000009408 0.00817265358979302192 0.005847
75 1000000 3.13240000000000007319 0.00919265358979304281 0.007322
85 1000000 3.13072000000000016939 0.01087265358979294660 0.011822
