75 10 0.00000000000000000000 3.14159265358979311600 0.003358
75 100 0.00000000000000000000 3.14159265358979311600 0.002778
75 1000 2.20000000000000017764 0.94159265358979293836 0.002141
75 10000 3.12999999999999989342 0.01159265358979322258 0.003117
75 100000 3.09399999999999986144 0.04759265358979325455 0.003606
75 1000000 3.13240000000000007319 0.00919265358979304281 0.007322
75 10000000 3.13839999999999985647 0.00319265358979325953 0.021560
75 100000000 3.14345799999999986341 0.00186534641020674741 0.114864
75 1000000000 3.14193219999999984182 0.00033954641020672582 0.968877
75 10000000000 3.14162118999999995239 0.00002853641020683639 8.517370
75 100000000000 3.14158899699999993871 0.00000365658979317729 83.616556
