5 100 2.20000000000000017764 0.94159265358979293836 0.000225
10 100 2.39999999999999991118 0.74159265358979320482 0.000388
15 100 2.20000000000000017764 0.94159265358979293836 0.000601
20 100 1.60000000000000008882 1.54159265358979302718 0.000774
25 100 1.00000000000000000000 2.14159265358979311600 0.027119
30 100 1.19999999999999995559 1.94159265358979316041 0.029247
35 100 1.19999999999999995559 1.94159265358979316041 0.001412
40 100 0.80000000000000004441 2.34159265358979329363 0.001018
45 100 0.40000000000000002220 2.74159265358979320482 0.001865
50 100 0.00000000000000000000 3.14159265358979311600 0.002054
55 100 0.00000000000000000000 3.14159265358979311600 0.002005
60 100 0.00000000000000000000 3.14159265358979311600 0.001696
65 100 0.00000000000000000000 3.14159265358979311600 0.002332
70 100 0.00000000000000000000 3.14159265358979311600 0.002689
75 100 0.00000000000000000000 3.14159265358979311600 0.002778
80 100 0.00000000000000000000 3.14159265358979311600 0.002954
85 100 0.00000000000000000000 3.14159265358979311600 0.002926
90 100 0.00000000000000000000 3.14159265358979311600 0.002880
95 100 0.00000000000000000000 3.14159265358979311600 0.003262
100 100 0.00000000000000000000 3.14159265358979311600 0.002936
