65 10 0.00000000000000000000 3.14159265358979311600 0.002772
65 100 0.00000000000000000000 3.14159265358979311600 0.002332
65 1000 2.08000000000000007105 1.06159265358979304494 0.001535
65 10000 3.16800000000000014921 0.02640734641020703322 0.002793
65 100000 3.08740000000000014424 0.05419265358979297176 0.003240
65 1000000 3.13342000000000009408 0.00817265358979302192 0.005847
65 10000000 3.13986799999999988131 0.00172465358979323469 0.020398
65 100000000 3.14298140000000003624 0.00138874641020692025 0.122997
65 1000000000 3.14210374000000003392 0.00051108641020691792 0.988117
65 10000000000 3.14164795999999979514 0.00005530641020667915 8.719675
65 100000000000 3.14159131900000021531 0.00000133458979290069 85.300605
