#threads N estimate error time
10 10000000 3.14348239999999989891 0.00188974641020678291 0.157996
10 100000000 3.14164412000000003999 0.00005146641020692400 1.030246
10 100000000000 3.14159226535999991370 0.00000038822979320230 1249.903320
10 10 0.40000000000000002220 2.74159265358979320482 0.065480
10 100 2.43999999999999994671 0.70159265358979316929 0.055276
10 1000 3.02800000000000002487 0.11359265358979309113 0.066992
10 10000 3.10959999999999991971 0.03199265358979319629 0.055003
10 100000 3.12584000000000017394 0.01575265358979294206 0.054930
10 1000000 3.13406800000000007600 0.00752465358979304000 0.073694
10 10000000 3.14342759999999987741 0.00183494641020676141 0.165045
10 100000000 3.14165588000000006730 0.00006322641020695130 1.032494
10 1000000000 3.14166529199999988720 0.00007263841020677120 8.378117
10 1000000000 3.14167607999999987101 0.00008342641020675501 8.925634
10 100000000000 3.14159201863999992810 0.00000063494979318790 1256.591634
10 10 0.40000000000000002220 2.74159265358979320482 0.054984
10 100 2.56000000000000005329 0.58159265358979306271 0.065328
10 1000 3.02400000000000002132 0.11759265358979309468 0.075077
10 10000 3.10599999999999987210 0.03559265358979324390 0.069355
10 100000 3.12584000000000017394 0.01575265358979294206 0.067723
10 1000000 3.13518400000000019290 0.00640865358979292310 0.054323
10 10000000 3.14366240000000018995 0.00206974641020707395 0.142639
10 1000000000 3.14166503999999990882 0.00007238641020679282 8.943992
10 100000000 3.14155703999999991183 0.00003561358979320417 1.133314
10 1000000000 3.14166519200000005085 0.00007253841020693486 9.243124
10 100000000000 3.14159229215999991069 0.00000036142979320530 1257.822771
10 10 0.00000000000000000000 3.14159265358979311600 0.045446
10 100 2.47999999999999998224 0.66159265358979313376 0.085392
10 1000 3.00000000000000000000 0.14159265358979311600 0.083314
10 10000 3.10760000000000013998 0.03399265358979297602 0.065827
10 100000 3.12699999999999977973 0.01459265358979333627 0.073356
10 1000000 3.13490000000000001990 0.00669265358979309610 0.076999
10 10000000 3.14341399999999993042 0.00182134641020681443 0.170993
10 100000000000 3.14159231415999995463 0.00000033942979316137 1263.308831
10 10 0.40000000000000002220 2.74159265358979320482 0.071055
10 100 2.52000000000000001776 0.62159265358979309823 0.067048
10 1000 3.02400000000000002132 0.11759265358979309468 0.067010
10 10000 3.11280000000000001137 0.02879265358979310463 0.075058
10 100000000 3.14163504000000015637 0.00004238641020704037 1.141181
10 100000 3.12528000000000005798 0.01631265358979305802 0.083299
10 1000000 3.13518400000000019290 0.00640865358979292310 0.091046
10 10000000 3.14309279999999979793 0.00150014641020668194 0.192033
10 100000000 3.14159976000000007446 0.00000710641020695846 1.347016
10 100000000000 3.14159200476000011193 0.00000064882979300407 1264.725339
10 10 0.40000000000000002220 2.74159265358979320482 0.095040
10 100 2.39999999999999991118 0.74159265358979320482 0.075070
10 1000 3.03200000000000002842 0.10959265358979308758 0.071092
10 10000 3.09799999999999986500 0.04359265358979325100 0.081491
10 100000 3.12880000000000002558 0.01279265358979309042 0.073113
10 1000000 3.13421599999999989095 0.00737665358979322505 0.104182
10 10000000 3.14334680000000021849 0.00175414641020710249 0.223048
10 100000000 3.14154676000000021574 0.00004589358979290026 1.459463
10 1000000000 3.14168249999999993349 0.00008984641020681750 11.071432
10 1000000000 3.14166503999999990882 0.00007238641020679282 13.027046
10 1000000000 3.14167650800000020084 0.00008385441020708484 13.040726
10 1000000000 3.14166412000000017102 0.00007146641020705502 12.935845
10 100000000000 3.14159201387999997834 0.00000063970979313765 1246.724892
10 10 0.40000000000000002220 2.74159265358979320482 0.066960
10 100 2.43999999999999994671 0.70159265358979316929 0.075001
10 1000 3.00800000000000000711 0.13359265358979310889 0.066888
10 10000 3.10040000000000004476 0.04119265358979307123 0.083121
10 100000 3.12896000000000018559 0.01263265358979293040 0.074766
10 1000000 3.13563599999999986778 0.00595665358979324822 0.064673
10 10000000 3.14331080000000007146 0.00171814641020695547 0.211045
10 100000000 3.14159855999999981790 0.00000590641020670191 1.440926
10 1000000000 3.14167219600000002799 0.00007954241020691200 13.963070
10 10000000000 3.14159206360000009539 0.00000058998979302061 126.724062
10 10000000000 3.14159228119999989204 0.00000037238979322396 129.734655
10 10000000000 3.14159157040000014405 0.00000108318979297195 131.491107
10 10000000000 3.14159281159999981270 0.00000015801020669670 132.479412
10 10000000000 3.14159242880000011411 0.00000022478979300189 132.662993
10 10000000000 3.14159203080000004604 0.00000062278979306996 128.251175
10 10000000000 3.14159258440000010992 0.00000006918979300607 131.638728
10 10000000000 3.14159173520000001290 0.00000091838979310310 130.109281
10 10000000000 3.14159246160000016346 0.00000019198979295254 130.652633
10 100000000000 3.14159228988000016614 0.00000036370979294986 1313.702120
10 10 0.40000000000000002220 2.74159265358979320482 0.062910
10 100 2.52000000000000001776 0.62159265358979309823 0.071018
10 1000 3.01200000000000001066 0.12959265358979310534 0.058997
10 10000 3.11280000000000001137 0.02879265358979310463 0.063053
10 100000 3.12455999999999978201 0.01703265358979333399 0.067019
10 1000000 3.13543200000000021888 0.00616065358979289712 0.075001
10 10000000 3.14345039999999986691 0.00185774641020675091 0.195830
10 100000000 3.14160596000000014172 0.00001330641020702572 1.467080
10 1000000000 3.14166693999999990794 0.00007428641020679194 13.452765
10 10000000000 3.14159241559999991011 0.00000023798979320588 138.115304
10 100000000000 3.14159202403999993081 0.00000062954979318519 1310.873771
10 10 0.40000000000000002220 2.74159265358979320482 0.078971
10 100 2.56000000000000005329 0.58159265358979306271 0.070916
10 1000 3.01600000000000001421 0.12559265358979310179 0.071027
10 10000 3.11319999999999996732 0.02839265358979314868 0.071000
10 100000 3.12871999999999994557 0.01287265358979317043 0.074974
10 1000000 3.13451600000000007995 0.00707665358979303605 0.085202
10 10000000 3.14331639999999978841 0.00172374641020667241 0.155418
10 100000000 3.14156411999999995999 0.00002853358979315601 1.079313
10 100000000000 3.14159230600000016764 0.00000034758979294836 1308.078858
10 10 0.00000000000000000000 3.14159265358979311600 0.068390
10 100 2.47999999999999998224 0.66159265358979313376 0.082995
10 1000 2.96399999999999996803 0.17759265358979314797 0.058476
10 10000 3.10999999999999987566 0.03159265358979324034 0.082959
10 100000 3.12607999999999996987 0.01551265358979314612 0.075003
10 1000000 3.13519199999999997885 0.00640065358979313714 0.095022
10 10000000 3.14326080000000018799 0.00166814641020707199 0.170837
10 100000000 3.14160612000000005750 0.00001346641020694150 1.086017
10 1000000000 3.14167418800000008972 0.00008153441020697372 9.930755
10 100000000000 3.14159202100000012337 0.00000063258979299263 1315.391810
10 10 0.00000000000000000000 3.14159265358979311600 0.062958
10 100 2.43999999999999994671 0.70159265358979316929 0.071335
10 1000000000 3.14167179199999990757 0.00007913841020679158 9.562971
10 1000 2.99199999999999999289 0.14959265358979312310 0.078973
10 10000 3.10320000000000018048 0.03839265358979293552 0.083009
10 100000 3.12556000000000011596 0.01603265358979300004 0.050974
10 1000000 3.13547600000000015186 0.00611665358979296414 0.071001
10 10000000 3.14314120000000007948 0.00154854641020696349 0.148819
10 100000000 3.14162347999999980175 0.00003082641020668575 1.075188
10 100000000000 3.14159202403999993081 0.00000062954979318519 1314.929504
10 10 0.40000000000000002220 2.74159265358979320482 0.077134
10 100 2.56000000000000005329 0.58159265358979306271 0.051319
10 1000 3.04000000000000003553 0.10159265358979308047 0.083046
10 10000 3.10519999999999996021 0.03639265358979315579 0.075092
10 100000 3.12848000000000014964 0.01311265358979296636 0.059595
10 1000000 3.13510799999999978382 0.00648465358979333217 0.075032
10 10000000 3.14326399999999983592 0.00167134641020671992 0.178059
10 100000000 3.14161235999999988167 0.00001970641020676567 1.159043
10 100000000000 3.14159202064000009358 0.00000063294979302242 1309.392910
10 10 0.40000000000000002220 2.74159265358979320482 0.055024
10 100 2.56000000000000005329 0.58159265358979306271 0.052762
10 1000 3.00000000000000000000 0.14159265358979311600 0.071058
10 10000 3.09839999999999982094 0.04319265358979329505 0.059098
10 100000 3.12627999999999994785 0.01531265358979316815 0.067330
10 1000000 3.13584800000000019082 0.00574465358979292517 0.068904
10 10000000 3.14359879999999991540 0.00200614641020679940 0.129270
10 1000000000 3.14167356000000008720 0.00008090641020697120 9.073946
10 100000000 3.14163876000000019673 0.00004610641020708073 1.045497
10 100000000000 3.14159228288000003104 0.00000037070979308496 1306.923067
10 10 0.00000000000000000000 3.14159265358979311600 0.075008
10 100 2.52000000000000001776 0.62159265358979309823 0.075071
10 1000 3.02800000000000002487 0.11359265358979309113 0.073214
10 10000 3.11399999999999987921 0.02759265358979323679 0.077236
10 100000 3.12503999999999981796 0.01655265358979329804 0.099081
10 1000000 3.13455199999999978289 0.00704065358979333311 0.079025
10 10000000 3.14331519999999997594 0.00172254641020685995 0.159317
10 100000000 3.14165332000000008250 0.00006066641020696650 1.253785
10 1000000000 3.14166960799999994691 0.00007695441020683091 9.957980
10 100000000000 3.14159228828000003375 0.00000036530979308225 1310.174523
10 10 0.00000000000000000000 3.14159265358979311600 0.062993
10 100 2.47999999999999998224 0.66159265358979313376 0.070965
10 1000 3.04400000000000003908 0.09759265358979307692 0.067004
10 10000 3.10559999999999991616 0.03599265358979319984 0.069295
10 100000 3.12559999999999993392 0.01599265358979318208 0.067514
10 1000000 3.13493999999999983785 0.00665265358979327814 0.091040
10 10000000 3.14342759999999987741 0.00183494641020676141 0.191028
10 100000000 3.14160183999999986781 0.00000918641020675182 1.326984
10 100000000000 3.14159230536000011469 0.00000034822979300131 1324.047060
10 10 0.40000000000000002220 2.74159265358979320482 0.077666
10 100 2.47999999999999998224 0.66159265358979313376 0.058856
10 1000 3.03200000000000002842 0.10959265358979308758 0.082981
10 10000 3.10239999999999982450 0.03919265358979329150 0.067023
10 100000 3.12455999999999978201 0.01703265358979333399 0.075054
10 1000000 3.13562800000000008183 0.00596465358979303417 0.075048
10 1000000000 3.14167497999999989489 0.00008232641020677889 10.751695
10 10000000 3.14331959999999988042 0.00172694641020676443 0.195074
10 100000000 3.14153035999999996619 0.00006229358979314981 1.499043
10 1000000000 3.14166731999999981895 0.00007466641020670295 12.410233
10 1000000000 3.14166822400000000926 0.00007557041020689326 12.286521
10 1000000000 3.14165443999999993707 0.00006178641020682107 12.795104
10 100000000000 3.14159231004000005782 0.00000034354979305817 1305.179699
10 10 0.00000000000000000000 3.14159265358979311600 0.107154
10 100 2.43999999999999994671 0.70159265358979316929 0.070728
10 1000 3.01600000000000001421 0.12559265358979310179 0.074898
10 10000 3.10040000000000004476 0.04119265358979307123 0.075247
10 100000 3.12812000000000001165 0.01347265358979310435 0.075050
10 1000000 3.13592400000000015581 0.00566865358979296019 0.063255
10 10000000 3.14326920000000020750 0.00167654641020709150 0.216976
10 100000000 3.14156075999999995219 0.00003189358979316381 1.519042
10 1000000000 3.14166108399999988166 0.00006843041020676566 13.879771
10 10000000000 3.14159288719999985062 0.00000023361020673462 122.522615
10 10000000000 3.14159219360000019350 0.00000045998979292250 125.524072
10 10000000000 3.14159213280000004787 0.00000052078979306813 129.251192
10 10000000000 3.14159242639999991553 0.00000022718979320047 132.536224
10 10000000000 3.14159168479999983958 0.00000096878979327641 130.821966
10 10000000000 3.14159246760000021581 0.00000018598979290019 132.198739
10 10000000000 3.14159229440000009603 0.00000035918979301997 131.472696
10 10000000000 3.14159271479999979704 0.00000006121020668104 132.154683
10 10000000000 3.14159241720000004250 0.00000023638979307350 131.590821
10 100000000000 3.14159200771999991275 0.00000064586979320325 1294.725309
10 10 0.40000000000000002220 2.74159265358979320482 0.063199
10 100 2.52000000000000001776 0.62159265358979309823 0.071202
10 1000 3.02000000000000001776 0.12159265358979309823 0.058983
10 10000 3.09080000000000021387 0.05079265358979290212 0.063016
10 100000 3.12743999999999999773 0.01415265358979311827 0.071035
10 1000000 3.13547600000000015186 0.00611665358979296414 0.051290
10 10000000 3.14335800000000009646 0.00176534641020698047 0.196585
10 100000000 3.14163796000000017372 0.00004530641020705772 1.527044
10 1000000000 3.14167089999999982197 0.00007824641020670597 14.008135
10 10000000000 3.14159248800000012736 0.00000016558979298864 134.932748
10 100000000000 3.14159200040000019527 0.00000065318979292073 1321.234768
10 100000000000 3.14159229727999989024 0.00000035630979322576 1320.588785
10 10 0.40000000000000002220 2.74159265358979320482 0.066905
10 100 2.43999999999999994671 0.70159265358979316929 0.079001
10 10 0.40000000000000002220 2.74159265358979320482 0.078971
10 1000 3.06400000000000005684 0.07759265358979305915 0.079038
10 100 2.52000000000000001776 0.62159265358979309823 0.078953
10 10000 3.10080000000000000071 0.04079265358979311529 0.071062
10 1000 3.01200000000000001066 0.12959265358979310534 0.083041
10 100000 3.12619999999999986784 0.01539265358979324816 0.071082
10 10000 3.11079999999999978755 0.03079265358979332845 0.081180
10 1000000 3.13631999999999999673 0.00527265358979311927 0.091078
10 100000 3.12455999999999978201 0.01703265358979333399 0.069405
10 1000000 3.13535200000000013887 0.00624065358979297713 0.087044
10 10000000 3.14316120000000021051 0.00156854641020709451 0.154986
10 10000000 3.14311840000000008999 0.00152574641020697399 0.183055
10 100000000 3.14163647999999984251 0.00004382641020672651 1.135020
10 100000000 3.14167079999999998563 0.00007814641020686963 1.148614
10 100000000000 3.14159201891999995127 0.00000063466979316473 1311.422719
10 10 0.40000000000000002220 2.74159265358979320482 0.078938
10 100 2.47999999999999998224 0.66159265358979313376 0.074987
10 1000 3.04800000000000004263 0.09359265358979307337 0.061913
10 10000 3.10320000000000018048 0.03839265358979293552 0.067285
10 100000 3.12647999999999992582 0.01511265358979319018 0.067285
10 1000000 3.13526799999999994384 0.00632465358979317216 0.073449
10 10000000 3.14335679999999983991 0.00176414641020672391 0.153921
10 100000000 3.14165459999999985286 0.00006194641020673686 1.124432
10 1000000000 3.14168615999999989441 0.00009350641020677841 9.926881
10 1000000000 3.14168198399999987203 0.00008933041020675603 10.018376
10 1000000000 3.14166751200000016198 0.00007485841020704598 9.076660
10 100000000000 3.14159231219999979245 0.00000034138979332354 1312.390920
10 10 0.00000000000000000000 3.14159265358979311600 0.058962
10 100 2.47999999999999998224 0.66159265358979313376 0.085184
10 1000 3.01600000000000001421 0.12559265358979310179 0.091041
10 10000 3.10000000000000008882 0.04159265358979302718 0.068319
10 100000 3.12732000000000009976 0.01427265358979301624 0.059868
10 1000000 3.13496800000000019892 0.00662465358979291707 0.059033
10 100000000000 3.14159204180000006801 0.00000061178979304799 1303.391831
10 10 0.40000000000000002220 2.74159265358979320482 0.055057
10 10000000 3.14354159999999982489 0.00194894641020670889 0.143681
10 100 2.52000000000000001776 0.62159265358979309823 0.051049
10 1000 3.04400000000000003908 0.09759265358979307692 0.078405
10 10000 3.09480000000000021743 0.04679265358979289857 0.061662
10 100000 3.12672000000000016584 0.01487265358979295016 0.065635
10 1000000 3.13489599999999990487 0.00669665358979321113 0.075040
10 10000000 3.14359879999999991540 0.00200614641020679940 0.191004
10 100000000 3.14159547999999988477 0.00000282641020676877 1.056068
10 100000000 3.14154111999999985372 0.00005153358979326228 1.257939
10 100000000000 3.14159228268000001449 0.00000037090979310150 1322.838714
10 10 0.40000000000000002220 2.74159265358979320482 0.082971
10 100 2.43999999999999994671 0.70159265358979316929 0.071051
10 1000 3.02800000000000002487 0.11359265358979309113 0.079286
10 10000 3.09759999999999990905 0.04399265358979320695 0.081174
10 100000 3.12431999999999998607 0.01727265358979312992 0.067264
10 1000000 3.13461999999999996191 0.00697265358979315408 0.079310
10 10000000 3.14333960000000001145 0.00174694641020689545 0.173317
10 100000000 3.14155980000000001340 0.00003285358979310260 1.283539
10 1000000000 3.14166424400000021677 0.00007159041020710077 10.975705
10 1000000000 3.14166928399999978438 0.00007663041020666839 10.822068
10 100000000000 3.14159201028000012457 0.00000064330979299143 1311.720450
10 10 0.40000000000000002220 2.74159265358979320482 0.078970
10 100 2.47999999999999998224 0.66159265358979313376 0.078957
10 1000 3.00000000000000000000 0.14159265358979311600 0.071057
10 10000 3.10599999999999987210 0.03559265358979324390 0.059017
10 100000 3.12632000000000020989 0.01527265358979290610 0.067267
10 1000000 3.13543200000000021888 0.00616065358979289712 0.057064
10 10000000 3.14296679999999994948 0.00137414641020683348 0.222984
10 100000000 3.14159976000000007446 0.00000710641020695846 1.255959
10 1000000000 3.14166781200000011509 0.00007515841020699909 10.730669
10 100000000000 3.14159228944000012973 0.00000036414979298627 1325.206692
10 10 0.40000000000000002220 2.74159265358979320482 0.086936
10 100 2.56000000000000005329 0.58159265358979306271 0.065457
10 1000 3.00000000000000000000 0.14159265358979311600 0.079012
10 10000 3.09560000000000012932 0.04599265358979298668 0.070992
10 100000 3.12488000000000010203 0.01671265358979301396 0.083003
10 1000000 3.13510799999999978382 0.00648465358979333217 0.071003
10 10000000 3.14318400000000020000 0.00159134641020708401 0.206983
10 100000000 3.14165467999999981075 0.00006202641020669475 1.439208
10 100000000000 3.14159231200000022000 0.00000034158979289600 1306.293135
10 10 0.40000000000000002220 2.74159265358979320482 0.085465
10 100 2.56000000000000005329 0.58159265358979306271 0.073663
10 1000 3.02000000000000001776 0.12159265358979309823 0.073198
10 10000 3.10440000000000004832 0.03719265358979306768 0.061570
10 100000 3.12891999999999992355 0.01267265358979319245 0.079282
10 1000000 3.13547600000000015186 0.00611665358979296414 0.095012
10 10000000 3.14332240000000018298 0.00172974641020706699 0.187291
10 1000000000 3.14167168399999985340 0.00007903041020673740 12.730927
10 100000000 3.14160183999999986781 0.00000918641020675182 1.503641
10 1000000000 3.14167764000000016011 0.00008498641020704412 12.935193
10 1000000000 3.14167426400000016073 0.00008161041020704474 13.843075
10 10000000000 3.14159267279999987466 0.00000001921020675866 121.010277
10 10000000000 3.14159274480000005880 0.00000009121020694280 124.452183
10 10000000000 3.14159185920000005865 0.00000079438979305735 126.468609
10 10000000000 3.14159221239999997266 0.00000044118979314334 132.464337
10 10000000000 3.14159224799999980959 0.00000040558979330640 132.563534
10 10000000000 3.14159204160000005146 0.00000061198979306454 130.531706
10 10000000000 3.14159276439999990416 0.00000011081020678816 132.318360
10 10000000000 3.14159230480000006835 0.00000034878979304764 132.601058
10 10000000000 3.14159309960000010520 0.00000044601020698920 133.574856
10 100000000000 3.14159228567999981863 0.00000036790979329737 1293.293939
10 10 0.40000000000000002220 2.74159265358979320482 0.074998
10 100 2.52000000000000001776 0.62159265358979309823 0.068771
10 1000 3.00800000000000000711 0.13359265358979310889 0.083281
10 10000 3.10239999999999982450 0.03919265358979329150 0.071285
10 100000 3.12568000000000001393 0.01591265358979310207 0.056562
10 1000000 3.13494800000000006790 0.00664465358979304810 0.055297
10 10000000 3.14333440000000008396 0.00174174641020696797 0.255780
10 100000000 3.14168235999999989616 0.00008970641020678016 1.396921
10 1000000000 3.14166731999999981895 0.00007466641020670295 14.223937
10 10000000000 3.14159194959999998886 0.00000070398979312714 138.968201
10 100000000000 3.14159202923999991697 0.00000062434979319903 1322.213863
10 10 0.40000000000000002220 2.74159265358979320482 0.070966
10 100 2.52000000000000001776 0.62159265358979309823 0.078981
10 1000 3.01600000000000001421 0.12559265358979310179 0.074929
10 10000 3.10320000000000018048 0.03839265358979293552 0.060090
10 100000 3.12460000000000004405 0.01699265358979307194 0.079001
10 1000000 3.13516400000000006187 0.00642865358979305412 0.083007
10 10000000 3.14352359999999997342 0.00193094641020685742 0.162449
10 100000000000 3.14159229972000009212 0.00000035386979302388 1311.556932
10 10 0.40000000000000002220 2.74159265358979320482 0.070988
10 100 2.56000000000000005329 0.58159265358979306271 0.070977
10 1000 3.00800000000000000711 0.13359265358979310889 0.071245
10 10000 3.10320000000000018048 0.03839265358979293552 0.055049
10 100000 3.12812000000000001165 0.01347265358979310435 0.059467
10 100000000 3.14161059999999991987 0.00001794641020680388 1.195257
10 1000000 3.13441999999999998394 0.00717265358979313206 0.071038
10 10000000 3.14319360000000003197 0.00160094641020691597 0.167759
10 100000000 3.14156579999999996389 0.00002685358979315211 1.227297
10 100000000000 3.14159201687999978247 0.00000063670979333352 1327.382085
10 10 0.40000000000000002220 2.74159265358979320482 0.074950
10 100 2.43999999999999994671 0.70159265358979316929 0.082914
10 1000 3.01200000000000001066 0.12959265358979310534 0.074992
10 10000 3.10760000000000013998 0.03399265358979297602 0.075009
10 100000 3.12372000000000005215 0.01787265358979306384 0.089249
10 1000000 3.13458000000000014396 0.00701265358979297204 0.082345
10 10000000 3.14331959999999988042 0.00172694641020676443 0.172143
10 100000000 3.14160596000000014172 0.00001330641020702572 1.107669
10 1000000000 3.14167356799999986094 0.00008091441020674495 10.517993
10 1000000000 3.14165672400000017817 0.00006407041020706217 10.483000
10 1000000000 3.14167024400000016726 0.00007759041020705126 9.846875
10 100000000000 3.14159204148000004153 0.00000061210979307447 1310.746885
10 10 0.40000000000000002220 2.74159265358979320482 0.061038
10 100 2.47999999999999998224 0.66159265358979313376 0.062998
10 1000 3.01200000000000001066 0.12959265358979310534 0.070997
10 10000 3.10360000000000013642 0.03799265358979297957 0.065497
10 100000 3.12792000000000003368 0.01367265358979308232 0.059879
10 1000000 3.13544400000000011985 0.00614865358979299614 0.079274
10 10000000 3.14358760000000003743 0.00199494641020692143 0.171053
10 100000000000 3.14159200775999991606 0.00000064582979319994 1309.873666
10 10 0.40000000000000002220 2.74159265358979320482 0.047224
10 100 2.52000000000000001776 0.62159265358979309823 0.069324
10 100000000 3.14165467999999981075 0.00006202641020669475 1.104961
10 1000 3.03200000000000002842 0.10959265358979308758 0.069132
10 10000 3.10999999999999987566 0.03159265358979324034 0.063303
10 100000 3.12500000000000000000 0.01659265358979311600 0.062993
10 1000000 3.13521599999999978081 0.00637665358979333519 0.079063
10 100000000000 3.14159228567999981863 0.00000036790979329737 1297.168050
10 10000000 3.14335519999999979390 0.00176254641020667790 0.189949
10 10 0.00000000000000000000 3.14159265358979311600 0.067072
10 100 2.52000000000000001776 0.62159265358979309823 0.067914
10 1000 2.99599999999999999645 0.14559265358979311955 0.066520
10 10000 3.10320000000000018048 0.03839265358979293552 0.077184
10 100000 3.12767999999999979366 0.01391265358979332234 0.071051
10 1000000 3.13549999999999995381 0.00609265358979316218 0.095324
10 10000000 3.14349880000000014846 0.00190614641020703246 0.171014
10 100000000 3.14151895999999997144 0.00007369358979314455 1.295296
10 100000000 3.14164760000000020668 0.00005494641020709068 1.257565
10 100000000000 3.14159200020000017872 0.00000065338979293728 1324.157268
10 10 0.00000000000000000000 3.14159265358979311600 0.074954
10 100 2.43999999999999994671 0.70159265358979316929 0.082948
10 1000 3.01200000000000001066 0.12959265358979310534 0.071242
10 10000 3.10720000000000018403 0.03439265358979293197 0.059283
10 100000 3.12911999999999990152 0.01247265358979321448 0.085120
10 1000000000 3.14166602799999994389 0.00007337441020682789 11.139307
10 1000000 3.13556400000000001782 0.00602865358979309818 0.095062
10 10000000 3.14350599999999991141 0.00191334641020679541 0.199810
10 100000000 3.14159844000000010311 0.00000578641020698711 1.338194
10 1000000000 3.14166434400000005311 0.00007169041020693712 11.590442
10 1000000000 3.14166216399999997932 0.00006951041020686333 11.683199
10 100000000000 3.14159229488000013575 0.00000035870979298025 1314.878817
10 10 0.40000000000000002220 2.74159265358979320482 0.066979
10 100 2.43999999999999994671 0.70159265358979316929 0.079308
10 1000 2.99599999999999999645 0.14559265358979311955 0.075311
10 10000 3.10639999999999982805 0.03519265358979328795 0.075075
10 100000 3.12508000000000008001 0.01651265358979303599 0.071337
10 1000000 3.13512399999999979983 0.00646865358979331617 0.087320
10 10000000 3.14366680000000009443 0.00207414641020697843 0.211078
10 1000000000 3.14166081999999979857 0.00006816641020668257 12.044829
10 100000000 3.14166792000000016927 0.00007526641020705327 1.401259
10 100000000000 3.14159204712000006410 0.00000060646979305190 1308.755608
10 10 0.40000000000000002220 2.74159265358979320482 0.095033
10 100 2.52000000000000001776 0.62159265358979309823 0.058974
10 1000 3.00800000000000000711 0.13359265358979310889 0.059242
10 10000 3.10239999999999982450 0.03919265358979329150 0.095313
10 100000 3.12820000000000009166 0.01339265358979302434 0.074052
10 1000000 3.13413599999999981094 0.00745665358979330506 0.087291
10 10000000 3.14327559999999994744 0.00168294641020683144 0.239751
10 100000000 3.14153035999999996619 0.00006229358979314981 1.522772
10 1000000000 3.14166874399999995759 0.00007609041020684160 14.091051
10 1000000000 3.14167399199999985981 0.00008133841020674382 13.453740
10 10000000000 3.14159235679999992996 0.00000029678979318604 123.993834
10 10000000000 3.14159281159999981270 0.00000015801020669670 123.684728
10 10000000000 3.14159196319999978186 0.00000069038979333413 126.027095
10 10000000000 3.14159237879999997389 0.00000027478979314211 129.319177
10 10000000000 3.14159203200000014533 0.00000062158979297067 130.690455
10 10000000000 3.14159258920000006299 0.00000006438979305301 133.641002
10 10000000000 3.14159211599999999009 0.00000053758979312590 131.285873
10 10000000000 3.14159263880000017011 0.00000001478979294589 132.194383
10 10000000000 3.14159190519999986790 0.00000074838979324809 132.886685
10 100000000000 3.14159228964000014628 0.00000036394979296972 1289.992543
10 10 0.40000000000000002220 2.74159265358979320482 0.066995
10 100 2.43999999999999994671 0.70159265358979316929 0.075058
10 1000 3.01200000000000001066 0.12959265358979310534 0.075032
10 10000 3.10080000000000000071 0.04079265358979311529 0.095021
10 100000 3.12483999999999983999 0.01675265358979327601 0.087675
10 1000000 3.13498000000000009990 0.00661265358979301610 0.093887
10 10000000 3.14312319999999978393 0.00153054641020666793 0.226831
10 100000000 3.14165007999999978949 0.00005742641020667349 1.543790
10 1000000000 3.14166396400000014211 0.00007131041020702611 14.127030
10 10000000000 3.14159233120000003225 0.00000032238979308374 139.195082
10 100000000000 3.14159229611999979426 0.00000035746979332174 1306.948833
10 10 0.40000000000000002220 2.74159265358979320482 0.054907
10 100 2.47999999999999998224 0.66159265358979313376 0.087006
10 1000 3.01200000000000001066 0.12959265358979310534 0.062209
10 10000 3.09799999999999986500 0.04359265358979325100 0.055284
10 100000 3.12652000000000018787 0.01507265358979292813 0.075015
10 1000000 3.13495599999999985386 0.00663665358979326214 0.063270
10 10000000 3.14367280000000004492 0.00208014641020692892 0.155299
10 100000000 3.14154367999999983851 0.00004897358979327748 1.098419
10 100000000000 3.14159202403999993081 0.00000062954979318519 1320.895535
10 10 0.40000000000000002220 2.74159265358979320482 0.079038
10 100 2.47999999999999998224 0.66159265358979313376 0.059091
10 1000 3.00800000000000000711 0.13359265358979310889 0.061166
10 10000 3.09799999999999986500 0.04359265358979325100 0.067318
10 100000 3.12400000000000011013 0.01759265358979300586 0.071076
10 1000000 3.13445200000000001594 0.00714065358979310005 0.071330
10 10000000 3.14342800000000011096 0.00183534641020699496 0.191314
10 100000000 3.14163504000000015637 0.00004238641020704037 1.228567
10 1000000000 3.14167765600000015169 0.00008500241020703569 10.370800
10 100000000000 3.14159204148000004153 0.00000061210979307447 1332.405812
10 10 0.40000000000000002220 2.74159265358979320482 0.063197
10 100 2.52000000000000001776 0.62159265358979309823 0.095197
10 1000 3.03600000000000003197 0.10559265358979308402 0.061642
10 10000 3.09520000000000017337 0.04639265358979294263 0.054937
10 100000 3.12400000000000011013 0.01759265358979300586 0.052645
10 1000000 3.13537199999999982580 0.00622065358979329019 0.054594
10 10000000 3.14363359999999980587 0.00204094641020668988 0.123659
10 1000000000 3.14165073200000000142 0.00005807841020688542 9.534787
10 100000000 3.14166456000000016147 0.00007190641020704547 0.892527
10 1000000000 3.14166621599999995595 0.00007356241020683996 9.059870
10 100000000000 3.14159229568000020194 0.00000035790979291406 1315.601265
10 10 0.40000000000000002220 2.74159265358979320482 0.067268
10 100 2.43999999999999994671 0.70159265358979316929 0.076774
10 1000 3.02000000000000001776 0.12159265358979309823 0.054836
10 10000 3.10440000000000004832 0.03719265358979306768 0.052576
10 100000 3.12672000000000016584 0.01487265358979295016 0.059033
10 1000000 3.13510799999999978382 0.00648465358979333217 0.063081
10 10000000 3.14324240000000010298 0.00164974641020698698 0.143325
10 100000000 3.14164588000000000179 0.00005322641020688579 0.990581
10 100000000000 3.14159201767999984867 0.00000063590979326733 1309.876356
